x,cp
0.0012481025468038531, 0.38155706727135197
0.0012481025468038531, 0.22010582010581814
0.002749198853094992, 0.03174603174602986
0.0012481025468038531, -0.10279667422524597
0.002749198853094992, -0.30461073318216236
0.002749198853094992, -0.4660619803476962
0.003499747006240561, -0.6712396069538933
0.013256872997132962, -0.9477248677248671
0.029768932366335044, -0.9885361552028229
0.04778208804182826, -0.8809019904258015
0.06579524371732193, -0.7620559334845058
0.08380839939281515, -0.6701184177374664
0.10182155506830837, -0.5893927941546995
0.11983471074380159, -0.5198790627362069
0.13784786641929525, -0.45933484504913125
0.15135773317591505, -0.42569916855631185
0.17687637038286397, -0.365154950869238
0.1948895260583572, -0.3270345175107092
0.21290268173385085, -0.2956412194507454
0.23091583740934407, -0.2664902998236336
0.2489289930848373, -0.2463088939279423
0.2669421487603305, -0.21940035273368608
0.2849553044358242, -0.20818846056941354
0.3029684601113174, -0.18800705467372225
0.3209816157868106, -0.17231040564373856
0.33899477146230383, -0.15885613504661222
0.35550683083150636, -0.15661375661375843
0.3750210828132907, -0.13643235071806536
0.39303423848878394, -0.1297052154195022
0.4110473941642776, -0.1274628369866484
0.4290605498397708, -0.11176618795666471
0.44707370551526404, -0.10279667422524597
0.46508686119075726, -0.10279667422524597
0.4831000168662509, -0.093827160493829
0.5011131725417441, -0.09158478206097342
0.5191263282172374, -0.08934240362811963
0.5371394838927306, -0.08934240362811963
0.5551526395682242, -0.08934240362811963
0.5731657952437175, -0.07813051146384531
0.5911789509192107, -0.07588813303099151
0.6091921065947039, -0.07588813303099151
0.6272052622701976, -0.07588813303099151
0.6452184179456908, -0.07588813303099151
0.663231573621184, -0.07588813303099151
0.6812447292966777, -0.07588813303099151
0.6992578849721709, -0.07588813303099151
0.7172710406476641, -0.07588813303099151
0.7352841963231573, -0.07588813303099151
0.753297351998651, -0.07588813303099151
0.7713105076741442, -0.07140337616528214
0.7893236633496374, -0.07588813303099151
0.8073368190251307, -0.07588813303099151
0.8253499747006243, -0.07588813303099151
0.8433631303761175, -0.08261526832955468
0.8613762860516108, -0.08934240362811963
0.879389441727104, -0.08934240362811963
0.8974025974025976, -0.093827160493829
0.9154157530780909, -0.08934240362811963
0.9334289087535841, -0.0960695389266828
0.9514420644290777, -0.10952380952381091
0.969455220104571, -0.12297808012093903
0.9874683757800642, -0.1454018644494841
1.0009782425366844, -0.17006802721088476
